업체명,소재지,대표전화,장비·인력,단위,수량
한화케미칼㈜ 여수2,전라남도 여수시 여수산단4로 255,061-690-5728,방재인원,명,4
현대에너지㈜,전라남도 여수시 여수산단로 727,061-683-7319,전면형마스크,SET,3
현대에너지㈜,전라남도 여수시 여수산단로 727,061-683-7319,공기호흡기,SET,2
현대에너지㈜,전라남도 여수시 여수산단로 727,061-683-7319,방독마스크,EA,106
현대에너지㈜,전라남도 여수시 여수산단로 727,061-683-7319,필터(방독),EA,119
현대에너지㈜,전라남도 여수시 여수산단로 727,061-683-7319,필터(방진),EA,120
현대에너지㈜,전라남도 여수시 여수산단로 727,061-683-7319,내화학복,EA,106
현대에너지㈜,전라남도 여수시 여수산단로 727,061-683-7319,내화학장갑,EA,113
현대에너지㈜,전라남도 여수시 여수산단로 727,061-683-7319,보호장화,EA,28
현대에너지㈜,전라남도 여수시 여수산단로 727,061-683-7319,보안경,EA,21
현대에너지㈜,전라남도 여수시 여수산단로 727,061-683-7319,보안면,EA,19
현대제철㈜,전라남도 순천시 해룡면 인덕로 300,061-720-4665,살수차,대,1
현대제철㈜,전라남도 순천시 해룡면 인덕로 300,061-720-4665,방독마스크,EA,145
현대제철㈜,전라남도 순천시 해룡면 인덕로 300,061-720-4665,공기호흡기,SET,2
현대제철㈜,전라남도 순천시 해룡면 인덕로 300,061-720-4665,송기마스크,SET,3
현대제철㈜,전라남도 순천시 해룡면 인덕로 300,061-720-4665,보호의,EA,125
현대제철㈜,전라남도 순천시 해룡면 인덕로 300,061-720-4665,내화학장갑,EA,200
현대제철㈜,전라남도 순천시 해룡면 인덕로 300,061-720-4665,내화학장화,EA,40
현대제철㈜,전라남도 순천시 해룡면 인덕로 300,061-720-4665,산중화제,톤,28
현대제철㈜,전라남도 순천시 해룡면 인덕로 300,061-720-4665,알칼리중화제,톤,28
현대제철㈜,전라남도 순천시 해룡면 인덕로 300,061-720-4665,규조토,EA,50
현대제철㈜,전라남도 순천시 해룡면 인덕로 300,061-720-4665,모래주머니,EA,300
현대제철㈜,전라남도 순천시 해룡면 인덕로 300,061-720-4665,케미컬흡착제,BOX,7
현대제철㈜,전라남도 순천시 해룡면 인덕로 300,061-720-4665,수중펌프,EA,3
현대제철㈜,전라남도 순천시 해룡면 인덕로 300,061-720-4665,삽,EA,5
현대제철㈜,전라남도 순천시 해룡면 인덕로 300,061-720-4665,방재인원,명,120
현대제철㈜,전라남도 순천시 해룡면 인덕로 300,061-720-4665,처리능력,톤/hr,312.5
휴켐스㈜ 여수공장,전라남도 여수시 상암로 963,061-680-4613,소방차,대,1
휴켐스㈜ 여수공장,전라남도 여수시 상암로 963,061-680-4613,오일펜스,M,40
휴켐스㈜ 여수공장,전라남도 여수시 상암로 963,061-680-4613,유흡착포,BOX,10
휴켐스㈜ 여수공장,전라남도 여수시 상암로 963,061-680-4613,화학흡착포,BOX,8
휴켐스㈜ 여수공장,전라남도 여수시 상암로 963,061-680-4613,보호장화,EA,60
휴켐스㈜ 여수공장,전라남도 여수시 상암로 963,061-680-4613,보호장갑,EA,64
휴켐스㈜ 여수공장,전라남도 여수시 상암로 963,061-680-4613,보호복,EA,35
휴켐스㈜ 여수공장,전라남도 여수시 상암로 963,061-680-4613,삽,EA,55
휴켐스㈜ 여수공장,전라남도 여수시 상암로 963,061-680-4613,전면형마스크,EA,33
휴켐스㈜ 여수공장,전라남도 여수시 상암로 963,061-680-4613,반면형마스크,EA,11
휴켐스㈜ 여수공장,전라남도 여수시 상암로 963,061-680-4613,안전벨트,EA,7
휴켐스㈜ 여수공장,전라남도 여수시 상암로 963,061-680-4613,양수기,EA,2
휴켐스㈜ 여수공장,전라남도 여수시 상암로 963,061-680-4613,방재인원,명,50
㈜해담광양,전라남도 광양시 제철로 2148-543,061-797-9494,포터,대,1
㈜해담광양,전라남도 광양시 제철로 2148-543,061-797-9494,소화설비,대,1
㈜해담광양,전라남도 광양시 제철로 2148-543,061-797-9494,가성소다,KG,50
㈜해담광양,전라남도 광양시 제철로 2148-543,061-797-9494,황산알류미늄,KG,50
㈜해담광양,전라남도 광양시 제철로 2148-543,061-797-9494,방재인원,명,8
해인기업㈜ 여수공장,전라남도 여수시 중흥동 750-19,061-692-6800,포터,대,1
해인기업㈜ 여수공장,전라남도 여수시 중흥동 750-19,061-692-6800,안전모,EA,8
해인기업㈜ 여수공장,전라남도 여수시 중흥동 750-19,061-692-6800,전면형마스크,EA,17
해인기업㈜ 여수공장,전라남도 여수시 중흥동 750-19,061-692-6800,반면형마스크,EA,12
해인기업㈜ 여수공장,전라남도 여수시 중흥동 750-19,061-692-6800,정화통,EA,12
해인기업㈜ 여수공장,전라남도 여수시 중흥동 750-19,061-692-6800,공기호흡기,EA,2
해인기업㈜ 여수공장,전라남도 여수시 중흥동 750-19,061-692-6800,보호복,EA,8
해인기업㈜ 여수공장,전라남도 여수시 중흥동 750-19,061-692-6800,보호장갑,EA,7
해인기업㈜ 여수공장,전라남도 여수시 중흥동 750-19,061-692-6800,보호장화,EA,2
해인기업㈜ 여수공장,전라남도 여수시 중흥동 750-19,061-692-6800,일반장화,EA,19
해인기업㈜ 여수공장,전라남도 여수시 중흥동 750-19,061-692-6800,안전장화,EA,8
해인기업㈜ 여수공장,전라남도 여수시 중흥동 750-19,061-692-6800,방열복,EA,5
해인기업㈜ 여수공장,전라남도 여수시 중흥동 750-19,061-692-6800,방제삽,EA,14
해인기업㈜ 여수공장,전라남도 여수시 중흥동 750-19,061-692-6800,탄산칼슘,KG,200
해인기업㈜ 여수공장,전라남도 여수시 중흥동 750-19,061-692-6800,가성소다,DRUM,1
해인기업㈜ 여수공장,전라남도 여수시 중흥동 750-19,061-692-6800,알콜포,DRUM,5
해인기업㈜ 여수공장,전라남도 여수시 중흥동 750-19,061-692-6800,아황산나트륨,KG,300
해인기업㈜ 여수공장,전라남도 여수시 중흥동 750-19,061-692-6800,팽창질석,L,100
해인기업㈜ 여수공장,전라남도 여수시 중흥동 750-19,061-692-6800,송기마스크,EA,8
해인기업㈜ 여수공장,전라남도 여수시 중흥동 750-19,061-692-6800,가연성가스측정기,대,1
해인기업㈜ 여수공장,전라남도 여수시 중흥동 750-19,061-692-6800,포르말린가스측정기,대,1
해인기업㈜ 여수공장,전라남도 여수시 중흥동 750-19,061-692-6800,고글,EA,21
해인기업㈜ 여수공장,전라남도 여수시 중흥동 750-19,061-692-6800,확성기,EA,1
해인기업㈜ 여수공장,전라남도 여수시 중흥동 750-19,061-692-6800,귀마개,EA,10
해인기업㈜ 여수공장,전라남도 여수시 중흥동 750-19,061-692-6800,안전벨트,EA,6
해인기업㈜ 여수공장,전라남도 여수시 중흥동 750-19,061-692-6800,흡착포,BOX,4
해인기업㈜ 여수공장,전라남도 여수시 중흥동 750-19,061-692-6800,곡괭이,EA,4
해인기업㈜ 여수공장,전라남도 여수시 중흥동 750-19,061-692-6800,무전기,EA,4
해인기업㈜ 화치공장,전라남도 여수시 산단중앙로 30,061-686-6801,비상용차량,대,1
해인기업㈜ 화치공장,전라남도 여수시 산단중앙로 30,061-686-6801,전면형마스크,EA,10
해인기업㈜ 화치공장,전라남도 여수시 산단중앙로 30,061-686-6801,반면형마스크,EA,10
해인기업㈜ 화치공장,전라남도 여수시 산단중앙로 30,061-686-6801,방독면 필터,EA,10
해인기업㈜ 화치공장,전라남도 여수시 산단중앙로 30,061-686-6801,정화통,EA,10
해인기업㈜ 화치공장,전라남도 여수시 산단중앙로 30,061-686-6801,보호장화,EA,10
해인기업㈜ 화치공장,전라남도 여수시 산단중앙로 30,061-686-6801,보호의,EA,10
해인기업㈜ 화치공장,전라남도 여수시 산단중앙로 30,061-686-6801,보호장갑,EA,10
해인기업㈜ 화치공장,전라남도 여수시 산단중앙로 30,061-686-6801,스크린,EA,10
해인기업㈜ 화치공장,전라남도 여수시 산단중앙로 30,061-686-6801,방제삽,EA,10
해인기업㈜ 화치공장,전라남도 여수시 산단중앙로 30,061-686-6801,곡괭이,EA,10
해인기업㈜ 화치공장,전라남도 여수시 산단중앙로 30,061-686-6801,안전벨트,EA,5
해인기업㈜ 화치공장,전라남도 여수시 산단중앙로 30,061-686-6801,흡착포,BOX,4
해인기업㈜ 화치공장,전라남도 여수시 산단중앙로 30,061-686-6801,알콜포,DRUM,2
해인기업㈜ 화치공장,전라남도 여수시 산단중앙로 30,061-686-6801,팽창질석,L,200
해인기업㈜ 화치공장,전라남도 여수시 산단중앙로 30,061-686-6801,가성소다,DRUM,4
해인기업㈜ 화치공장,전라남도 여수시 산단중앙로 30,061-686-6801,소석회,KG,200
해인기업㈜ 화치공장,전라남도 여수시 산단중앙로 30,061-686-6801,송기마스크,EA,2
해인기업㈜ 화치공장,전라남도 여수시 산단중앙로 30,061-686-6801,포소화전,EA,2
해인기업㈜ 화치공장,전라남도 여수시 산단중앙로 30,061-686-6801,공기호흡기,EA,2
해인기업㈜ 화치공장,전라남도 여수시 산단중앙로 30,061-686-6801,내화학복,EA,10
해인기업㈜ 화치공장,전라남도 여수시 산단중앙로 30,061-686-6801,방화복,EA,2
해인기업㈜ 화치공장,전라남도 여수시 산단중앙로 30,061-686-6801,수중펌프,대,1
해인기업㈜ 여천공장,전라남도 여수시 여수산단로 830,061-686-0917,방화사,L,200
해인기업㈜ 여천공장,전라남도 여수시 여수산단로 830,061-686-0917,소화기,EA,20
해인기업㈜ 여천공장,전라남도 여수시 여수산단로 830,061-686-0917,내산성 보호의,EA,8
해인기업㈜ 여천공장,전라남도 여수시 여수산단로 830,061-686-0917,보호장갑,EA,16
해인기업㈜ 여천공장,전라남도 여수시 여수산단로 830,061-686-0917,보호장화,EA,10
해인기업㈜ 여천공장,전라남도 여수시 여수산단로 830,061-686-0917,전면형마스크,EA,11
해인기업㈜ 여천공장,전라남도 여수시 여수산단로 830,061-686-0917,흡착포,PAD,15
해인기업㈜ 여천공장,전라남도 여수시 여수산단로 830,061-686-0917,탄산칼슘,L,250
해인기업㈜ 여천공장,전라남도 여수시 여수산단로 830,061-686-0917,양압식공기호흡기,SET,2
해인기업㈜ 여천공장,전라남도 여수시 여수산단로 830,061-686-0917,팽창질석,L,200
해인기업㈜ 여천공장,전라남도 여수시 여수산단로 830,061-686-0917,방열복,EA,2
DSR제강㈜ 1공장,전라남도 순천시 서면 산단1길 15,061-729-3500,안면방독면,6EA,
DSR제강㈜ 1공장,전라남도 순천시 서면 산단1길 15,061-729-3500,방독면,6EA,
DSR제강㈜ 1공장,전라남도 순천시 서면 산단1길 15,061-729-3500,화학보호복,6EA,
DSR제강㈜ 1공장,전라남도 순천시 서면 산단1길 15,061-729-3500,화학보호장갑,6EA,
DSR제강㈜ 1공장,전라남도 순천시 서면 산단1길 15,061-729-3500,화학보호장화,6EA,
DSR제강㈜ 1공장,전라남도 순천시 서면 산단1길 15,061-729-3500,보호경,6EA,
DSR제강㈜ 1공장,전라남도 순천시 서면 산단1길 15,061-729-3500,보호복,6EA,
DSR제강㈜ 1공장,전라남도 순천시 서면 산단1길 15,061-729-3500,보호장갑,6EA,
DSR제강㈜ 1공장,전라남도 순천시 서면 산단1길 15,061-729-3500,보호장화,6EA,
DSR제강㈜ 1공장,전라남도 순천시 서면 산단1길 15,061-729-3500,방제사,"2,000KG",
DSR제강㈜ 1공장,전라남도 순천시 서면 산단1길 15,061-729-3500,방제약품,500KG,
DSR제강㈜ 1공장,전라남도 순천시 서면 산단1길 15,061-729-3500,방제삽,3EA,
DSR제강㈜ 1공장,전라남도 순천시 서면 산단1길 15,061-729-3500,식염수,2EA,
DSR제강㈜ 1공장,전라남도 순천시 서면 산단1길 15,061-729-3500,소화기,2EA,
DSR제강㈜ 2공장,전라남도 순천시 서면 산단4길 38,061-751-7121,안면방독면,12EA,
DSR제강㈜ 2공장,전라남도 순천시 서면 산단4길 38,061-751-7121,방독면,6EA,
DSR제강㈜ 2공장,전라남도 순천시 서면 산단4길 38,061-751-7121,화학보호복,12EA,
DSR제강㈜ 2공장,전라남도 순천시 서면 산단4길 38,061-751-7121,화학보호장갑,12EA,
DSR제강㈜ 2공장,전라남도 순천시 서면 산단4길 38,061-751-7121,화학보호장화,12EA,
DSR제강㈜ 2공장,전라남도 순천시 서면 산단4길 38,061-751-7121,보호경,6EA,
DSR제강㈜ 2공장,전라남도 순천시 서면 산단4길 38,061-751-7121,보호복,6EA,
DSR제강㈜ 2공장,전라남도 순천시 서면 산단4길 38,061-751-7121,보호장갑,6EA,
DSR제강㈜ 2공장,전라남도 순천시 서면 산단4길 38,061-751-7121,보호장화,6EA,
DSR제강㈜ 2공장,전라남도 순천시 서면 산단4길 38,061-751-7121,방제사,3톤,
DSR제강㈜ 2공장,전라남도 순천시 서면 산단4길 38,061-751-7121,방제약품,"1,000KG",
DSR제강㈜ 2공장,전라남도 순천시 서면 산단4길 38,061-751-7121,방제삽,3EA,
DSR제강㈜ 2공장,전라남도 순천시 서면 산단4길 38,061-751-7121,식염수,5EA,
DSR제강㈜ 2공장,전라남도 순천시 서면 산단4길 38,061-751-7121,소화기,6EA,
DSR제강㈜ 2공장,전라남도 순천시 서면 산단4길 38,061-751-7121,흡착포,20EA,
DSR제강㈜ 2공장,전라남도 순천시 서면 산단4길 38,061-751-7121,빗자루,2EA,
DSR제강㈜ 2공장,전라남도 순천시 서면 산단4길 38,061-751-7121,회수봉투,100EA,
DSR제강㈜ 2공장,전라남도 순천시 서면 산단4길 38,061-751-7121,방제인력,8명,
DSR제강㈜ 2공장,전라남도 순천시 서면 산단4길 38,061-751-7121,처리능력,12.5톤/hr,
DSR제강㈜ 율촌공장,전라남도 순천시 해룡면 율촌산단1로 80-21,061-729-3700,전면방독면,14EA,
DSR제강㈜ 율촌공장,전라남도 순천시 해룡면 율촌산단1로 80-21,061-729-3700,정화통,14EA,
DSR제강㈜ 율촌공장,전라남도 순천시 해룡면 율촌산단1로 80-21,061-729-3700,내화학보호복,14EA,
DSR제강㈜ 율촌공장,전라남도 순천시 해룡면 율촌산단1로 80-21,061-729-3700,화학보호장화,14EA,
DSR제강㈜ 율촌공장,전라남도 순천시 해룡면 율촌산단1로 80-21,061-729-3700,화학보호장갑,14EA,
DSR제강㈜ 율촌공장,전라남도 순천시 해룡면 율촌산단1로 80-21,061-729-3700,케미컬흡착포,200EA,
DSR제강㈜ 율촌공장,전라남도 순천시 해룡면 율촌산단1로 80-21,061-729-3700,방제삽,14EA,
DSR제강㈜ 율촌공장,전라남도 순천시 해룡면 율촌산단1로 80-21,061-729-3700,방제사,"5,000KG",
DSR제강㈜ 율촌공장,전라남도 순천시 해룡면 율촌산단1로 80-21,061-729-3700,분말소석회,"2,000KG",
DSR제강㈜ 율촌공장,전라남도 순천시 해룡면 율촌산단1로 80-21,061-729-3700,방제인력,6명,
㈜E1,전라남도 여수시 낙포단지길 60,061-690-9373,오일펜스,80M,
㈜E1,전라남도 여수시 낙포단지길 60,061-690-9373,유흡착제,62.4KG,
㈜E1,전라남도 여수시 낙포단지길 60,061-690-9373,반면형마스크,10EA,
㈜E1,전라남도 여수시 낙포단지길 60,061-690-9373,보호장갑,50EA,
㈜E1,전라남도 여수시 낙포단지길 60,061-690-9373,보호장화,6A,
㈜E1,전라남도 여수시 낙포단지길 60,061-690-9373,화학복,50EA,
㈜E1,전라남도 여수시 낙포단지길 60,061-690-9373,방재인원,36명,
GS바이오㈜,전라남도 여수시 여수산단로 923-106,061-680-5740,오일펜스,320m,
GS바이오㈜,전라남도 여수시 여수산단로 923-106,061-680-5740,유처리제,1ton,
GS바이오㈜,전라남도 여수시 여수산단로 923-106,061-680-5740,유흡착붐,36m,
GS바이오㈜,전라남도 여수시 여수산단로 923-106,061-680-5740,유흡착제,100kg,
GS바이오㈜,전라남도 여수시 여수산단로 923-106,061-680-5740,송기마스크,3set,
GS바이오㈜,전라남도 여수시 여수산단로 923-106,061-680-5740,반면형마스크,20ea,
GS바이오㈜,전라남도 여수시 여수산단로 923-106,061-680-5740,보호장갑,200ea,
GS바이오㈜,전라남도 여수시 여수산단로 923-106,061-680-5740,보호장화,20ea,
GS바이오㈜,전라남도 여수시 여수산단로 923-106,061-680-5740,전면형마스크,20ea,
GS바이오㈜,전라남도 여수시 여수산단로 923-106,061-680-5740,내산복,30ea,
GS바이오㈜,전라남도 여수시 여수산단로 923-106,061-680-5740,공기호흡기(60분),2ea,
GS바이오㈜,전라남도 여수시 여수산단로 923-106,061-680-5740,공기호흡기(5분),10ea,
GS바이오㈜,전라남도 여수시 여수산단로 923-106,061-680-5740,공기호흡기(10분),10ea,
GS바이오㈜,전라남도 여수시 여수산단로 923-106,061-680-5740,소석회,100kg,
GS바이오㈜,전라남도 여수시 여수산단로 923-106,061-680-5740,방재인력(명),20명,
GS칼텍스㈜,전라남도 여수시 여수산단로 923-106,061-680-2387,소방차,2대,
GS칼텍스㈜,전라남도 여수시 여수산단로 923-106,061-680-2387,진공차,1대,
GS칼텍스㈜,전라남도 여수시 여수산단로 923-106,061-680-2387,유흡착제,15BOX,
GS칼텍스㈜,전라남도 여수시 여수산단로 923-106,061-680-2387,유흡착붐,20EA,
GS칼텍스㈜,전라남도 여수시 여수산단로 923-106,061-680-2387,뜰채,10EA,
GS칼텍스㈜,전라남도 여수시 여수산단로 923-106,061-680-2387,장화,20EA,
GS칼텍스㈜,전라남도 여수시 여수산단로 923-106,061-680-2387,고무장갑,80EA,
GS칼텍스㈜,전라남도 여수시 여수산단로 923-106,061-680-2387,면장갑,80EA,
GS칼텍스㈜,전라남도 여수시 여수산단로 923-106,061-680-2387,방수백(40kg),100EA,
GS칼텍스㈜,전라남도 여수시 여수산단로 923-106,061-680-2387,집게,50EA,
GS칼텍스㈜,전라남도 여수시 여수산단로 923-106,061-680-2387,방독마스크,15EA,
GS칼텍스㈜,전라남도 여수시 여수산단로 923-106,061-680-2387,마스크카트리지,15EA,
GS칼텍스㈜,전라남도 여수시 여수산단로 923-106,061-680-2387,유독물방제복,20EA,
GS칼텍스㈜,전라남도 여수시 여수산단로 923-106,061-680-2387,유독물장갑,20EA,
GS칼텍스㈜,전라남도 여수시 여수산단로 923-106,061-680-2387,유독물장화,20EA,
GS칼텍스㈜,전라남도 여수시 여수산단로 923-106,061-680-2387,안면보호구,20EA,
GS칼텍스㈜,전라남도 여수시 여수산단로 923-106,061-680-2387,유독물,5BOX,
GS칼텍스㈜ 바이오부탄올,전라남도 여수시 여수산단로 923-106,061-660-6268,방제함(모래),6,
GS칼텍스㈜ 바이오부탄올,전라남도 여수시 여수산단로 923-106,061-660-6268,안전보호구함,3,
GS칼텍스㈜ 바이오부탄올,전라남도 여수시 여수산단로 923-106,061-660-6268,보호구함,28,
GS칼텍스㈜ 바이오부탄올,전라남도 여수시 여수산단로 923-106,061-660-6268,전면형방독마스크,6,
GS칼텍스㈜ 바이오부탄올,전라남도 여수시 여수산단로 923-106,061-660-6268,반면형방독마스크,16,
GS칼텍스㈜ 바이오부탄올,전라남도 여수시 여수산단로 923-106,061-660-6268,정화통,30Set,
GS칼텍스㈜ 바이오부탄올,전라남도 여수시 여수산단로 923-106,061-660-6268,보안경,24,
GS칼텍스㈜ 바이오부탄올,전라남도 여수시 여수산단로 923-106,061-660-6268,내화학보호의,14,
GS칼텍스㈜ 바이오부탄올,전라남도 여수시 여수산단로 923-106,061-660-6268,보호장갑,6,
GS칼텍스㈜ 바이오부탄올,전라남도 여수시 여수산단로 923-106,061-660-6268,보호장화,16,
GS칼텍스㈜ 바이오부탄올,전라남도 여수시 여수산단로 923-106,061-660-6268,흡착제,6,
GS칼텍스㈜ 바이오부탄올,전라남도 여수시 여수산단로 923-106,061-660-6268,실험복,4,
GS칼텍스㈜ 바이오부탄올,전라남도 여수시 여수산단로 923-106,061-660-6268,Spill Kit,4 Set,
GS칼텍스㈜ 바이오부탄올,전라남도 여수시 여수산단로 923-106,061-660-6268,방재인원,27명,
SY탱크터미널㈜,,,,,
